regime,k,full_matching_l2_mean,full_matching_l2_median,full_matching_l2_std,full_matching_l2_q25,full_matching_l2_q75,interior_matching_l2_mean,interior_matching_l2_median,interior_matching_l2_std,interior_matching_l2_q25,interior_matching_l2_q75,boundary_matching_l2_mean,boundary_matching_l2_median,boundary_matching_l2_std,boundary_matching_l2_q25,boundary_matching_l2_q75,boundary_energy_ratio_mean,boundary_energy_ratio_median,boundary_energy_ratio_std,boundary_energy_ratio_q25,boundary_energy_ratio_q75
bounded_[0.50,2.00],2,13.483059740246388,9.980692881527542,11.712472925704912,7.355214014937156,14.34188255866659,8.542631557170697,7.7480438472632285,3.986067956905577,5.8362837065960065,10.684283339774852,9.297866284135374,5.696585706938423,11.9857962972063,2.932127639531492,8.56372250061749,0.3966890860363313,0.38442452833593,0.2740568330845558,0.12997554952524845,0.6429587813744346
bounded_[0.50,2.00],4,6.104932380915336,4.6588677334324355,5.545073680931322,3.1380185217298937,6.234124716234002,3.31900352072564,2.9725333130963434,1.6429511660493845,2.1401963673124795,4.085434893610789,4.739126987779529,2.9965732233594067,5.643017277272272,1.7329617120700074,4.928698418886497,0.5091150320178675,0.5034143684349571,0.2683246872474826,0.27438868861175036,0.7435733727018178
bounded_[0.50,2.00],6,2.819957056242137,2.1813212941973683,2.3385817669317577,1.3730927116458553,3.145423213961311,1.34735231727074,1.143513994058463,0.8261674308723033,0.7680055925266862,1.7434263848183336,2.3698515865021026,1.6186229877889657,2.303695953666623,1.0262017858650274,2.6307678114653568,0.6506646823807438,0.6763341340254201,0.21589428553254128,0.4788542478267066,0.8149157924893403
bounded_[0.50,2.00],8,1.3452431789162036,1.0977299535207006,1.04471666810557,0.7146336083201383,1.685707193018919,0.5001661593965391,0.36607796671934134,0.39319243460802433,0.2699107926895446,0.5901224098624971,1.2237403175954007,0.9834923523436394,0.9994024637208053,0.5886548870338131,1.5027030061091344,0.8121939464115091,0.85531900872254,0.14521456242422962,0.7531607344029077,0.9041392637765111
bounded_[0.50,2.00],10,0.6692186574685565,0.5433757682464937,0.4800645132941144,0.336498863880184,0.8795878275536441,0.0,0.0,0.0,0.0,0.0,0.6692186574685565,0.5433757682464937,0.4800645132941144,0.336498863880184,0.8795878275536441,1.0,1.0,0.0,1.0,1.0
bounded_[0.50,2.00],12,0.33832502773949535,0.27849154749247174,0.23953825206715335,0.16840669505443573,0.4376609190611467,0.0,0.0,0.0,0.0,0.0,0.33832502773949535,0.27849154749247174,0.23953825206715335,0.16840669505443573,0.4376609190611467,1.0,1.0,0.0,1.0,1.0
uniform_h=1.00,2,10.175765593825789,9.900284995825801,3.5979695376954828,7.6543294012821885,11.326731841484653,7.224880099310303,6.6846635171602795,2.326728364476945,5.665671625050896,8.66964001596237,6.905016823272555,6.678457837013081,3.346606572862238,4.395662202853367,8.403297047817476,0.45172907257050743,0.450758856718921,0.187618276249753,0.29899256033395655,0.5868273008480671
uniform_h=1.00,4,4.192699313731987,3.915511290326596,1.4570544258486664,3.242278504190839,4.877047488395739,2.645590386117174,2.5947070000739565,0.7491790454460009,2.152430338555585,3.08553316590987,3.164114301681625,2.756863484876229,1.4593485148848675,2.2174558848914967,3.8886291307583956,0.5559938208108302,0.5754657878446268,0.1685328896679534,0.4234215426867406,0.6892286680244749
uniform_h=1.00,6,1.9044511615612318,1.6841493342721807,0.6990082416721596,1.4280497207941374,2.384412172093182,1.069846124370807,0.977479460145951,0.41445710064148883,0.7958695636008442,1.2943037027443605,1.5408966040499437,1.3333532719684769,0.6517967368907993,1.1230790525608685,1.9049603602203051,0.6519338602592609,0.6615702071153249,0.14830422261026155,0.5841516397032291,0.7350233540793322
uniform_h=1.00,8,0.9281638552041952,0.8573150824111078,0.35336798672258946,0.6691571092446758,1.1104013760528013,0.38440635201166146,0.387508631393673,0.16931842636095196,0.25341705307932916,0.4763854711425278,0.8360891598109771,0.7835026529241851,0.33297900838071204,0.5682904871961316,0.9978991890087042,0.8088861492666882,0.822164219678396,0.1040847777209182,0.7718567559634208,0.8736813696367107
uniform_h=1.00,10,0.47155314064732584,0.43980376147238576,0.18179836842530317,0.3300376005837005,0.608026917392107,0.0,0.0,0.0,0.0,0.0,0.47155314064732584,0.43980376147238576,0.18179836842530317,0.3300376005837005,0.608026917392107,1.0,1.0,0.0,1.0,1.0
uniform_h=1.00,12,0.24416206709260152,0.22919475878531093,0.09407606657724114,0.17098527884041378,0.3165832615930093,0.0,0.0,0.0,0.0,0.0,0.24416206709260152,0.22919475878531093,0.09407606657724114,0.17098527884041378,0.3165832615930093,1.0,1.0,0.0,1.0,1.0
