experiment_name,regime,M,trial,k,raw_to_ref_l2,ref_to_ideal_l2,gap_ratio
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,11,6,8.638148773432056e-14,1.731012658725949,1731012658725.949
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,11,8,4.883601533881949e-14,0.7106991726167735,710699172616.7736
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,11,10,6.391805109003533e-14,0.3435878342828052,343587834282.80524
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,11,12,3.144796718724968e-14,0.18444153093627172,184441530936.27173
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,12,2,9.20129775386401e-16,7.530752461277497,7530752461277.497
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,12,4,1.3135332445947411e-14,4.243033152882973,4243033152882.9727
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,12,6,6.0498460162433e-14,2.424505019205204,2424505019205.204
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,12,8,5.968914128678531e-14,1.3825802232280038,1382580223228.004
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,12,10,1.3852238452231717e-13,0.7931581733843465,793158173384.3464
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,12,12,1.3153474256087242e-13,0.4529464160328021,452946416032.8021
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,13,2,8.6957818789543e-15,8.047686918993035,8047686918993.035
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,13,4,2.3037113546688882e-14,3.90009219798565,3900092197985.65
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,13,6,3.7822984654039505e-14,1.8363471110007243,1836347111000.7244
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,13,8,8.952292663434963e-14,0.875542571748186,875542571748.1859
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,13,10,8.521150481786276e-14,0.39544877526887634,395448775268.87634
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,13,12,5.4065526168372756e-14,0.18870889823796272,188708898237.9627
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,14,2,6.441841073995688e-14,17.354965660344032,17354965660344.031
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,14,4,3.0610686983393664e-13,7.59100118015226,7591001180152.26
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,14,6,2.8449249403520576e-13,2.969227733850663,2969227733850.663
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,14,8,4.3395522554122706e-13,1.3230181843767772,1323018184376.7773
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,14,10,2.1949231821770295e-13,0.6638796493358939,663879649335.8939
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,14,12,2.254188654828598e-13,0.3535828233253082,353582823325.3082
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,15,2,3.683871749224841e-14,11.715772210835127,11715772210835.127
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,15,4,8.61092031396966e-15,3.450028504429554,3450028504429.554
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,15,6,7.935980864164987e-15,1.2492290238724597,1249229023872.4597
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,15,8,8.098286231756183e-14,0.5597209358430297,559720935843.0298
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,15,10,1.0121289254385124e-13,0.2599506543157027,259950654315.7027
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,15,12,5.5943307812259154e-14,0.1267440853456845,126744085345.6845
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,16,2,5.016321204790865e-16,5.165193528180751,5165193528180.751
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,16,4,1.921115439325294e-14,2.2852058698857056,2285205869885.7056
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,16,6,3.2680527834080444e-14,1.1819792208357154,1181979220835.7153
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,16,8,4.5117153333387445e-14,0.6000182434271891,600018243427.1891
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,16,10,6.110913175464359e-14,0.2778813809265811,277881380926.5811
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,16,12,8.652277878263976e-14,0.13181898531150452,131818985311.50452
exp4_raw_vs_reference_sanity,uniform_h=1.00,20,17,2,6.453171330633722e-16,10.335020930133705,10335020930133.705
