case_name,M,target_waypoint_idx,max_far_influence,mean_far_influence,num_far_entries_above_tol
nonuniform_time,8,0,9.056908357856436,3.399574444235341,6
nonuniform_time,8,1,2.8611429951114746,1.1383104169434133,5
nonuniform_time,8,2,3.034016929857525,1.1600811241755298,5
nonuniform_time,8,3,1.1774595841570197,0.5992797144744368,5
nonuniform_time,8,4,1.00897057430218,0.49040491931121133,5
nonuniform_time,8,5,2.071473279082253,0.6556922042459272,5
nonuniform_time,8,6,2.0644789407855004,0.9519393076585632,5
